Retailer,Retailer_ID,Invoice_Date,Sales_Quater,State,City,Product,Price_per_Unit,Units_Sold,Sales_Method,Total_Sales,Operating_Cost,Operating_Profit,Operating_Margin
Nike Store,1042,15-04-2024,Q4,Delhi,Delhi,T Shirt,2239.62,3,Online,6718.86,5868.08,850.78,13.00%
Amazon,1028,15-04-2024,Q2,Maharashtra,Mumbai,Sneakers,2944.06,2,Online,5888.12,5339.76,548.36,9.00%
Nike Store,1003,15-04-2024,Q3,Tamil Nadu,Chennai,Jacket,10936.47,4,Store,43745.88,40324.82,3421.06,8.00%
Myntra,1021,15-04-2024,Q2,Karnataka,Bangalore,Sneakers,3662.16,1,Online,3662.16,2770.57,891.59,24.00%
Myntra,1004,15-04-2024,Q2,Delhi,Delhi,Shorts,9872.12,8,Store,78976.96,66769.76,12207.2,15.00%
Nike Store,1047,15-04-2024,Q4,Tamil Nadu,Chennai,Running Shoes,4585.36,8,Store,36682.88,32440.23,4242.65,12.00%
Flipkart,1044,15-04-2024,Q4,Tamil Nadu,Chennai,Jacket,8392.85,8,Store,67142.8,47053.83,20088.97,30.00%
Nike Store,1037,15-04-2024,Q2,Delhi,Delhi,Running Shoes,6479.52,8,Online,51836.16,45883.55,5952.61,11.00%
Nike Store,1044,15-04-2024,Q2,Karnataka,Bangalore,Jacket,7160.25,6,Store,42961.5,33364.52,9596.98,22.00%
Ajio,1048,16-04-2024,Q3,Delhi,Delhi,T Shirt,7909.71,2,Online,15819.42,11545.97,4273.45,27.00%
Myntra,1049,16-04-2024,Q3,Delhi,Delhi,Sneakers,6538.15,3,Store,19614.45,17336.34,2278.11,12.00%
Flipkart,1032,16-04-2024,Q3,Kerala,Kochi,Jacket,5524.39,9,Online,49719.51,46016.52,3702.99,7.00%
Myntra,1029,16-04-2024,Q2,Karnataka,Bangalore,T Shirt,9465.46,1,Store,9465.46,7231.71,2233.75,24.00%
Flipkart,1042,16-04-2024,Q4,Tamil Nadu,Chennai,Shorts,4052.34,2,Online,8104.68,7042.66,1062.02,13.00%
Flipkart,1023,16-04-2024,Q4,Kerala,Kochi,Sneakers,3759.29,4,Store,15037.16,14103.62,933.54,6.00%
Amazon,1034,16-04-2024,Q4,Delhi,Delhi,Sneakers,8675.7,8,Online,69405.6,49786.45,19619.15,28.00%
Ajio,1024,16-04-2024,Q2,Tamil Nadu,Chennai,Jacket,10030.61,2,Store,20061.22,19006.7,1054.52,5.00%
Myntra,1013,16-04-2024,Q4,Karnataka,Bangalore,Jacket,10813.23,7,Store,75692.61,60540.18,15152.43,20.00%
Nike Store,1010,16-04-2024,Q4,Tamil Nadu,Chennai,Jacket,6500.86,6,Store,39005.16,34657.07,4348.09,11.00%
Myntra,1009,16-04-2024,Q3,Kerala,Kochi,Shorts,7234.57,3,Store,21703.71,17590.4,4113.31,19.00%
Amazon,1033,16-04-2024,Q4,Kerala,Kochi,Shorts,8420.68,3,Online,25262.04,18459.61,6802.43,27.00%
Amazon,1016,16-04-2024,Q4,Kerala,Kochi,Jacket,10554.87,7,Online,73884.09,56820.16,17063.93,23.00%
Ajio,1047,16-04-2024,Q4,Kerala,Kochi,T Shirt,6560.86,8,Online,52486.88,40971.77,11515.11,22.00%
Flipkart,1011,16-04-2024,Q3,Tamil Nadu,Chennai,T Shirt,2050.38,4,Online,8201.52,7603.7,597.82,7.00%
Flipkart,1020,16-04-2024,Q4,Kerala,Kochi,T Shirt,7507.8,6,Online,45046.8,40049.85,4996.95,11.00%
Amazon,1040,16-04-2024,Q4,Delhi,Delhi,Running Shoes,2210,2,Online,4420,3316.56,1103.44,25.00%
Flipkart,1041,16-04-2024,Q2,Kerala,Kochi,Running Shoes,9810.69,3,Online,29432.07,25043.2,4388.87,15.00%
Nike Store,1006,16-04-2024,Q2,Maharashtra,Mumbai,Sneakers,7622.35,9,Online,68601.15,57821.02,10780.13,16.00%
Ajio,1000,16-04-2024,Q2,Maharashtra,Mumbai,Shorts,10301.04,4,Store,41204.16,36714.85,4489.31,11.00%
Flipkart,1017,16-04-2024,Q4,Kerala,Kochi,Jacket,4436.66,5,Online,22183.3,16791.51,5391.79,24.00%
Nike Store,1038,17-04-2024,Q2,Kerala,Kochi,Shorts,4373.78,4,Store,17495.12,16583.7,911.42,5.00%
Myntra,1007,17-04-2024,Q4,Karnataka,Bangalore,Sneakers,5242.28,2,Store,10484.56,8867.56,1617,15.00%
Ajio,1017,17-04-2024,Q1,Kerala,Kochi,Running Shoes,6528.25,9,Store,58754.25,48447.96,10306.29,18.00%
Flipkart,1010,17-04-2024,Q4,Delhi,Delhi,Sneakers,10709.66,6,Store,64257.96,48591.84,15666.12,24.00%
Flipkart,1029,17-04-2024,Q2,Maharashtra,Mumbai,T Shirt,8342.01,4,Store,33368.04,25340.73,8027.31,24.00%
Flipkart,1026,17-04-2024,Q1,Maharashtra,Mumbai,Jacket,5431.89,4,Online,21727.56,19068.18,2659.38,12.00%
Myntra,1000,17-04-2024,Q3,Karnataka,Bangalore,Jacket,4733.87,8,Store,37870.96,34623.18,3247.78,9.00%
Flipkart,1036,17-04-2024,Q2,Kerala,Kochi,Shorts,2517.24,1,Online,2517.24,2282.77,234.47,9.00%
Amazon,1031,17-04-2024,Q1,Maharashtra,Mumbai,Running Shoes,2246.53,2,Online,4493.06,3678.69,814.37,18.00%
Nike Store,1001,17-04-2024,Q2,Kerala,Kochi,Jacket,10657.29,6,Store,63943.74,45256.44,18687.3,29.00%
Ajio,1020,17-04-2024,Q2,Delhi,Delhi,Shorts,3648.54,4,Online,14594.16,11464.48,3129.68,21.00%
Ajio,1024,17-04-2024,Q1,Tamil Nadu,Chennai,T Shirt,5612.72,7,Online,39289.04,33688.57,5600.47,14.00%
Amazon,1024,17-04-2024,Q2,Kerala,Kochi,T Shirt,8403.37,7,Store,58823.59,44279.73,14543.86,25.00%
Nike Store,1047,17-04-2024,Q1,Maharashtra,Mumbai,Running Shoes,11270.89,9,Store,101438.01,88343.25,13094.76,13.00%
Flipkart,1021,17-04-2024,Q2,Delhi,Delhi,T Shirt,4793.89,1,Store,4793.89,3631.91,1161.98,24.00%
Nike Store,1011,17-04-2024,Q4,Tamil Nadu,Chennai,Jacket,9860.94,7,Online,69026.58,57471.33,11555.25,17.00%
Amazon,1019,17-04-2024,Q3,Karnataka,Bangalore,Jacket,10905.02,5,Online,54525.1,49102.37,5422.73,10.00%
Nike Store,1003,17-04-2024,Q1,Karnataka,Bangalore,Shorts,5475.78,2,Store,10951.56,9038.94,1912.62,17.00%
Amazon,1026,17-04-2024,Q4,Delhi,Delhi,T Shirt,5524.87,5,Online,27624.35,23231.05,4393.3,16.00%
Flipkart,1011,17-04-2024,Q3,Karnataka,Bangalore,Jacket,9017.45,5,Online,45087.25,39065.14,6022.11,13.00%
Flipkart,1021,17-04-2024,Q4,Karnataka,Bangalore,T Shirt,6888.79,8,Store,55110.32,47057.47,8052.85,15.00%
Nike Store,1038,18-04-2024,Q1,Kerala,Kochi,Jacket,10622.77,2,Store,21245.54,16504.5,4741.04,22.00%
Amazon,1048,18-04-2024,Q3,Karnataka,Bangalore,Shorts,11614.06,8,Online,92912.48,76115.48,16797,18.00%
Myntra,1024,18-04-2024,Q3,Delhi,Delhi,Running Shoes,3437.09,9,Store,30933.81,24531.97,6401.84,21.00%
Myntra,1043,18-04-2024,Q4,Maharashtra,Mumbai,T Shirt,10146.79,1,Store,10146.79,8595.84,1550.95,15.00%
Ajio,1024,18-04-2024,Q3,Kerala,Kochi,Shorts,10062.11,1,Store,10062.11,7275.68,2786.43,28.00%
Amazon,1001,18-04-2024,Q4,Tamil Nadu,Chennai,T Shirt,8485.75,6,Store,50914.5,40344.14,10570.36,21.00%
Flipkart,1010,18-04-2024,Q4,Maharashtra,Mumbai,T Shirt,8702.66,9,Online,78323.94,73077.17,5246.77,7.00%
Flipkart,1002,18-04-2024,Q1,Delhi,Delhi,Running Shoes,5675.32,3,Online,17025.96,16107.7,918.26,5.00%
Myntra,1014,18-04-2024,Q4,Tamil Nadu,Chennai,Sneakers,6464.44,8,Online,51715.52,46320.39,5395.13,10.00%
Nike Store,1017,18-04-2024,Q2,Maharashtra,Mumbai,Jacket,6458.19,1,Online,6458.19,5131.58,1326.61,21.00%
Amazon,1033,18-04-2024,Q2,Tamil Nadu,Chennai,Shorts,11519.79,2,Online,23039.58,17681.82,5357.76,23.00%
Amazon,1018,18-04-2024,Q2,Karnataka,Bangalore,Sneakers,10399.76,9,Store,93597.84,83092.94,10504.9,11.00%
Flipkart,1003,18-04-2024,Q3,Tamil Nadu,Chennai,Jacket,11160.44,1,Online,11160.44,9512.67,1647.77,15.00%
Amazon,1030,18-04-2024,Q2,Tamil Nadu,Chennai,Running Shoes,7185.08,6,Online,43110.48,31813.17,11297.31,26.00%
Nike Store,1008,18-04-2024,Q4,Karnataka,Bangalore,Shorts,11189.26,6,Online,67135.56,55451.2,11684.36,17.00%
Nike Store,1025,18-04-2024,Q3,Tamil Nadu,Chennai,T Shirt,4162.08,3,Store,12486.24,9493.28,2992.96,24.00%
Nike Store,1032,18-04-2024,Q2,Maharashtra,Mumbai,Jacket,4786.81,5,Store,23934.05,18990.71,4943.34,21.00%
Amazon,1033,18-04-2024,Q4,Karnataka,Bangalore,Running Shoes,5309.07,2,Store,10618.14,9070.24,1547.9,15.00%
Myntra,1025,18-04-2024,Q4,Delhi,Delhi,Jacket,8198,4,Online,32792,24613.9,8178.1,25.00%
Nike Store,1033,18-04-2024,Q2,Tamil Nadu,Chennai,Sneakers,3182.79,7,Online,22279.53,19740.92,2538.61,11.00%
Nike Store,1027,18-04-2024,Q2,Kerala,Kochi,Shorts,9532.88,9,Online,85795.92,65950.73,19845.19,23.00%
Myntra,1000,18-04-2024,Q3,Tamil Nadu,Chennai,T Shirt,4191.32,8,Online,33530.56,27025.83,6504.73,19.00%
Nike Store,1042,19-04-2024,Q2,Maharashtra,Mumbai,Sneakers,10519.93,5,Store,52599.65,43427.3,9172.35,17.00%
Nike Store,1048,19-04-2024,Q2,Karnataka,Bangalore,Running Shoes,8812.95,6,Online,52877.7,49748.54,3129.16,6.00%
Myntra,1003,19-04-2024,Q4,Karnataka,Bangalore,Running Shoes,8733.75,2,Online,17467.5,16262.81,1204.69,7.00%
Ajio,1003,19-04-2024,Q4,Delhi,Delhi,Jacket,11263.9,9,Store,101375.1,94355.28,7019.82,7.00%
Ajio,1039,19-04-2024,Q2,Tamil Nadu,Chennai,T Shirt,4331.19,9,Store,38980.71,31683.96,7296.75,19.00%
Nike Store,1020,19-04-2024,Q4,Maharashtra,Mumbai,Running Shoes,3737.41,2,Store,7474.82,5719.57,1755.25,23.00%
Ajio,1035,19-04-2024,Q3,Kerala,Kochi,Running Shoes,11805.16,7,Store,82636.12,77628.35,5007.77,6.00%
Nike Store,1042,19-04-2024,Q1,Maharashtra,Mumbai,Jacket,2979.24,4,Online,11916.96,8795.59,3121.37,26.00%
Ajio,1040,19-04-2024,Q4,Delhi,Delhi,Sneakers,6109.9,8,Store,48879.2,34302.68,14576.52,30.00%
Nike Store,1020,19-04-2024,Q4,Karnataka,Bangalore,T Shirt,6842.25,4,Online,27369,24081.07,3287.93,12.00%
Amazon,1012,19-04-2024,Q4,Maharashtra,Mumbai,Running Shoes,6449.3,8,Store,51594.4,37237.6,14356.8,28.00%
Nike Store,1047,19-04-2024,Q2,Delhi,Delhi,Shorts,2983.16,3,Online,8949.48,6755.42,2194.06,25.00%
Myntra,1026,19-04-2024,Q2,Tamil Nadu,Chennai,Jacket,8453.81,9,Store,76084.29,62004.97,14079.32,19.00%
Myntra,1036,19-04-2024,Q1,Delhi,Delhi,Running Shoes,8031.68,2,Store,16063.36,12427.55,3635.81,23.00%
Myntra,1011,19-04-2024,Q3,Tamil Nadu,Chennai,Running Shoes,8091.19,7,Store,56638.33,46114.1,10524.23,19.00%
Nike Store,1024,19-04-2024,Q3,Karnataka,Bangalore,Shorts,9715.33,7,Store,68007.31,57477.38,10529.93,15.00%
Flipkart,1010,19-04-2024,Q4,Tamil Nadu,Chennai,Sneakers,7160.41,4,Online,28641.64,26626.64,2015,7.00%
Ajio,1002,19-04-2024,Q2,Maharashtra,Mumbai,Sneakers,11191.17,5,Store,55955.85,41110.97,14844.88,27.00%
Amazon,1036,19-04-2024,Q4,Delhi,Delhi,Shorts,5199.57,7,Store,36396.99,28776.72,7620.27,21.00%
Myntra,1010,19-04-2024,Q3,Tamil Nadu,Chennai,T Shirt,2914.15,4,Online,11656.6,9533.92,2122.68,18.00%
Nike Store,1011,19-04-2024,Q2,Delhi,Delhi,Sneakers,4798.97,9,Store,43190.73,30543.98,12646.75,29.00%
Myntra,1011,20-04-2024,Q1,Kerala,Kochi,T Shirt,10560.28,6,Online,63361.68,52507.03,10854.65,17.00%
Nike Store,1038,20-04-2024,Q4,Maharashtra,Mumbai,Running Shoes,7376.87,8,Online,59014.96,52369.52,6645.44,11.00%
Myntra,1029,20-04-2024,Q4,Delhi,Delhi,Running Shoes,6838.26,7,Online,47867.82,40204.26,7663.56,16.00%
Myntra,1001,20-04-2024,Q4,Tamil Nadu,Chennai,Shorts,8601.95,7,Store,60213.65,55943.72,4269.93,7.00%
Ajio,1003,20-04-2024,Q2,Kerala,Kochi,Jacket,4166.42,8,Online,33331.36,30163.9,3167.46,10.00%
Myntra,1029,20-04-2024,Q2,Karnataka,Bangalore,Running Shoes,2284.24,3,Online,6852.72,5148.79,1703.93,25.00%
Flipkart,1007,20-04-2024,Q4,Delhi,Delhi,Jacket,10815.74,3,Online,32447.22,26008.98,6438.24,20.00%
Ajio,1027,20-04-2024,Q2,Maharashtra,Mumbai,Running Shoes,9686.06,5,Online,48430.3,34232.64,14197.66,29.00%
Myntra,1001,20-04-2024,Q2,Delhi,Delhi,Jacket,9647.61,9,Online,86828.49,76109,10719.49,12.00%
Amazon,1046,20-04-2024,Q1,Kerala,Kochi,Jacket,3343.86,5,Online,16719.3,13002.19,3717.11,22.00%
Flipkart,1003,20-04-2024,Q2,Delhi,Delhi,Jacket,3830.52,3,Online,11491.56,10201.01,1290.55,11.00%
Ajio,1024,20-04-2024,Q2,Maharashtra,Mumbai,Running Shoes,3073.43,1,Store,3073.43,2876.66,196.77,6.00%
Flipkart,1036,20-04-2024,Q3,Tamil Nadu,Chennai,Jacket,5681.39,4,Online,22725.56,20065.84,2659.72,12.00%
Amazon,1018,20-04-2024,Q1,Delhi,Delhi,T Shirt,2308.28,7,Store,16157.96,12304.6,3853.36,24.00%
Myntra,1010,20-04-2024,Q2,Delhi,Delhi,Shorts,8755.47,5,Online,43777.35,34406.56,9370.79,21.00%
Ajio,1024,20-04-2024,Q1,Karnataka,Bangalore,Sneakers,3133.47,9,Store,28201.23,25863.81,2337.42,8.00%
Nike Store,1012,21-04-2024,Q2,Karnataka,Bangalore,Shorts,11962.95,9,Online,107666.55,85503.28,22163.27,21.00%
Ajio,1039,21-04-2024,Q2,Karnataka,Bangalore,Sneakers,9494.76,3,Store,28484.28,21763.56,6720.72,24.00%
Ajio,1012,21-04-2024,Q4,Karnataka,Bangalore,Shorts,6228.17,8,Online,49825.36,44874.67,4950.69,10.00%
Amazon,1032,21-04-2024,Q2,Kerala,Kochi,Shorts,11289.94,2,Online,22579.88,19611.6,2968.28,13.00%
Nike Store,1037,21-04-2024,Q2,Tamil Nadu,Chennai,Shorts,10398.53,6,Store,62391.18,55210.88,7180.3,12.00%
Nike Store,1031,21-04-2024,Q2,Delhi,Delhi,Shorts,9313.7,9,Store,83823.3,60897.14,22926.16,27.00%
Nike Store,1000,21-04-2024,Q4,Tamil Nadu,Chennai,Shorts,8423.36,6,Store,50540.16,38840.98,11699.18,23.00%
Nike Store,1021,21-04-2024,Q4,Karnataka,Bangalore,Jacket,4955.4,6,Store,29732.4,22523.65,7208.75,24.00%
Nike Store,1015,21-04-2024,Q2,Karnataka,Bangalore,Shorts,7979.78,2,Store,15959.56,14789.9,1169.66,7.00%
Flipkart,1046,21-04-2024,Q1,Kerala,Kochi,Jacket,7496.01,6,Store,44976.06,42569.97,2406.09,5.00%
Flipkart,1032,21-04-2024,Q2,Maharashtra,Mumbai,Sneakers,4632.51,9,Online,41692.59,35880.18,5812.41,14.00%
Ajio,1004,21-04-2024,Q1,Tamil Nadu,Chennai,T Shirt,5945.06,6,Store,35670.36,32415.04,3255.32,9.00%
Ajio,1042,21-04-2024,Q1,Tamil Nadu,Chennai,Sneakers,8959.22,2,Store,17918.44,16650.47,1267.97,7.00%
Ajio,1013,21-04-2024,Q4,Maharashtra,Mumbai,T Shirt,7791.76,3,Online,23375.28,18540.06,4835.22,21.00%
Nike Store,1023,21-04-2024,Q2,Maharashtra,Mumbai,Jacket,8645.04,2,Store,17290.08,14222.6,3067.48,18.00%
Flipkart,1027,21-04-2024,Q4,Maharashtra,Mumbai,T Shirt,4603.76,5,Online,23018.8,21137.03,1881.77,8.00%
Flipkart,1048,21-04-2024,Q4,Karnataka,Bangalore,Sneakers,5523.1,9,Store,49707.9,43866.71,5841.19,12.00%
Myntra,1014,22-04-2024,Q2,Kerala,Kochi,Jacket,11199.88,9,Store,100798.92,89440.46,11358.46,11.00%
Amazon,1021,22-04-2024,Q2,Delhi,Delhi,Sneakers,11390.4,2,Store,22780.8,20508.05,2272.75,10.00%
Nike Store,1038,22-04-2024,Q3,Maharashtra,Mumbai,Running Shoes,3048.47,8,Online,24387.76,21466.39,2921.37,12.00%
Nike Store,1025,22-04-2024,Q2,Kerala,Kochi,T Shirt,5787.31,1,Online,5787.31,4401.07,1386.24,24.00%
Ajio,1048,22-04-2024,Q1,Maharashtra,Mumbai,Shorts,10786.99,6,Online,64721.94,55034.81,9687.13,15.00%
Amazon,1043,22-04-2024,Q1,Karnataka,Bangalore,Shorts,2836.32,4,Store,11345.28,9141.69,2203.59,19.00%
Nike Store,1032,22-04-2024,Q1,Karnataka,Bangalore,Sneakers,2546.17,8,Store,20369.36,16989.42,3379.94,17.00%
Nike Store,1013,22-04-2024,Q4,Maharashtra,Mumbai,Jacket,6539.51,3,Online,19618.53,16107.41,3511.12,18.00%
Ajio,1014,22-04-2024,Q2,Karnataka,Bangalore,Running Shoes,11573.62,3,Store,34720.86,26714.28,8006.58,23.00%
Ajio,1018,22-04-2024,Q3,Tamil Nadu,Chennai,T Shirt,10286.55,6,Store,61719.3,54926.65,6792.65,11.00%
Amazon,1034,22-04-2024,Q4,Karnataka,Bangalore,Running Shoes,10380.86,7,Store,72666.02,56722.54,15943.48,22.00%
Flipkart,1002,22-04-2024,Q2,Delhi,Delhi,Jacket,11186.5,5,Online,55932.5,41956.97,13975.53,25.00%
Amazon,1033,22-04-2024,Q3,Delhi,Delhi,Sneakers,2534.89,6,Store,15209.34,11221.45,3987.89,26.00%
Nike Store,1048,22-04-2024,Q2,Karnataka,Bangalore,T Shirt,10511.64,9,Online,94604.76,70230.07,24374.69,26.00%
Amazon,1022,22-04-2024,Q4,Karnataka,Bangalore,Shorts,2824.94,7,Store,19774.58,14752.15,5022.43,25.00%
Flipkart,1022,22-04-2024,Q4,Delhi,Delhi,Running Shoes,4649.52,1,Online,4649.52,4135.4,514.12,11.00%
Flipkart,1033,22-04-2024,Q1,Karnataka,Bangalore,Running Shoes,8227.9,7,Online,57595.3,53942.86,3652.44,6.00%
Flipkart,1049,22-04-2024,Q3,Tamil Nadu,Chennai,Sneakers,7785.26,4,Store,31141.04,26902.74,4238.3,14.00%
Nike Store,1023,22-04-2024,Q2,Maharashtra,Mumbai,Running Shoes,11169.35,8,Store,89354.8,63824.82,25529.98,29.00%
Myntra,1049,22-04-2024,Q1,Karnataka,Bangalore,T Shirt,4346.44,4,Online,17385.76,12747.59,4638.17,27.00%
Nike Store,1018,22-04-2024,Q3,Maharashtra,Mumbai,Sneakers,6444.18,3,Online,19332.54,15578.97,3753.57,19.00%
Amazon,1014,22-04-2024,Q4,Kerala,Kochi,T Shirt,8106,2,Online,16212,12236.27,3975.73,25.00%
Amazon,1010,23-04-2024,Q2,Kerala,Kochi,T Shirt,4721.45,6,Store,28328.7,23152.85,5175.85,18.00%
Flipkart,1004,23-04-2024,Q4,Tamil Nadu,Chennai,Running Shoes,11938.09,2,Online,23876.18,21342.29,2533.89,11.00%
Nike Store,1020,23-04-2024,Q2,Tamil Nadu,Chennai,Running Shoes,10176.76,5,Online,50883.8,42488.27,8395.53,16.00%
Amazon,1025,23-04-2024,Q3,Kerala,Kochi,Sneakers,11232.01,8,Online,89856.08,64437.95,25418.13,28.00%
Myntra,1009,23-04-2024,Q2,Kerala,Kochi,Jacket,11641.09,3,Store,34923.27,28096.91,6826.36,20.00%
Ajio,1040,23-04-2024,Q2,Kerala,Kochi,Shorts,10567.69,8,Online,84541.52,77390.22,7151.3,8.00%
Ajio,1046,23-04-2024,Q3,Kerala,Kochi,Sneakers,11901.76,7,Store,83312.32,59389.55,23922.77,29.00%
Myntra,1045,23-04-2024,Q4,Delhi,Delhi,Shorts,7542.77,2,Store,15085.54,14029.91,1055.63,7.00%
Myntra,1002,23-04-2024,Q4,Tamil Nadu,Chennai,T Shirt,9372.9,3,Store,28118.7,19764.74,8353.96,30.00%
Myntra,1032,23-04-2024,Q2,Maharashtra,Mumbai,Running Shoes,3555.75,5,Store,17778.75,16734.33,1044.42,6.00%
Amazon,1025,23-04-2024,Q2,Maharashtra,Mumbai,Sneakers,10790.91,5,Online,53954.55,50203.54,3751.01,7.00%
Amazon,1039,23-04-2024,Q4,Tamil Nadu,Chennai,Running Shoes,11980.44,4,Online,47921.76,40237.9,7683.86,16.00%
Nike Store,1043,23-04-2024,Q2,Kerala,Kochi,Sneakers,8877.95,5,Online,44389.75,33127.27,11262.48,25.00%
Flipkart,1038,23-04-2024,Q2,Karnataka,Bangalore,Running Shoes,8882.71,6,Store,53296.26,41491.07,11805.19,22.00%
Amazon,1014,23-04-2024,Q2,Kerala,Kochi,T Shirt,8418.99,5,Online,42094.95,39863.65,2231.3,5.00%
Myntra,1014,23-04-2024,Q1,Karnataka,Bangalore,Shorts,6193.28,5,Store,30966.4,23136.63,7829.77,25.00%
Nike Store,1032,23-04-2024,Q2,Kerala,Kochi,T Shirt,5688.54,4,Online,22754.16,19175.27,3578.89,16.00%
Nike Store,1008,23-04-2024,Q2,Maharashtra,Mumbai,Shorts,2093.43,2,Store,4186.86,3897.88,288.98,7.00%
Flipkart,1029,23-04-2024,Q4,Maharashtra,Mumbai,T Shirt,7814.63,3,Store,23443.89,18119.76,5324.13,23.00%
Ajio,1047,23-04-2024,Q2,Delhi,Delhi,Jacket,11066.03,4,Store,44264.12,38403.07,5861.05,13.00%
Amazon,1009,23-04-2024,Q2,Karnataka,Bangalore,T Shirt,5804.83,8,Online,46438.64,33766.2,12672.44,27.00%
Ajio,1026,23-04-2024,Q3,Kerala,Kochi,Sneakers,10187.72,7,Store,71314.04,52605.09,18708.95,26.00%
Flipkart,1043,23-04-2024,Q2,Tamil Nadu,Chennai,Shorts,9312.63,7,Online,65188.41,47981.4,17207.01,26.00%
Ajio,1020,23-04-2024,Q2,Karnataka,Bangalore,Sneakers,5677,6,Online,34062,26906.71,7155.29,21.00%
Ajio,1017,24-04-2024,Q4,Tamil Nadu,Chennai,Jacket,11157.95,1,Store,11157.95,9791.44,1366.51,12.00%
Nike Store,1007,24-04-2024,Q2,Karnataka,Bangalore,Sneakers,7714.13,2,Store,15428.26,12849.89,2578.37,17.00%
Myntra,1035,24-04-2024,Q2,Maharashtra,Mumbai,Shorts,6099.46,3,Store,18298.38,16416.28,1882.1,10.00%
Amazon,1003,24-04-2024,Q3,Kerala,Kochi,T Shirt,7055.08,2,Store,14110.16,11194.63,2915.53,21.00%
Myntra,1049,24-04-2024,Q2,Karnataka,Bangalore,Sneakers,6725.79,7,Online,47080.53,39695.56,7384.97,16.00%
Nike Store,1001,24-04-2024,Q3,Tamil Nadu,Chennai,Shorts,5184.74,1,Online,5184.74,3643.11,1541.63,30.00%
Flipkart,1032,24-04-2024,Q3,Maharashtra,Mumbai,Sneakers,2354.54,1,Store,2354.54,2210.39,144.15,6.00%
Ajio,1033,24-04-2024,Q3,Tamil Nadu,Chennai,Shorts,5333.68,6,Store,32002.08,28407.13,3594.95,11.00%
Amazon,1018,24-04-2024,Q2,Delhi,Delhi,Running Shoes,5475.91,4,Store,21903.64,17227.86,4675.78,21.00%
Myntra,1049,24-04-2024,Q4,Karnataka,Bangalore,Running Shoes,6677.46,9,Store,60097.14,54033.39,6063.75,10.00%
Amazon,1017,24-04-2024,Q3,Maharashtra,Mumbai,T Shirt,8186.24,7,Store,57303.68,49725.49,7578.19,13.00%
Flipkart,1027,24-04-2024,Q2,Karnataka,Bangalore,Running Shoes,7384.51,8,Store,59076.08,52156.22,6919.86,12.00%
Flipkart,1036,24-04-2024,Q4,Kerala,Kochi,Running Shoes,8009.11,2,Online,16018.22,12408.95,3609.27,23.00%
Nike Store,1037,24-04-2024,Q3,Tamil Nadu,Chennai,Shorts,9329.29,6,Online,55975.74,46730.98,9244.76,17.00%
Flipkart,1039,24-04-2024,Q4,Karnataka,Bangalore,Shorts,2571.81,9,Online,23146.29,17064.41,6081.88,26.00%
Nike Store,1035,24-04-2024,Q4,Tamil Nadu,Chennai,Sneakers,11873.88,1,Online,11873.88,9155.15,2718.73,23.00%
Amazon,1001,24-04-2024,Q1,Delhi,Delhi,Running Shoes,11397.12,3,Online,34191.36,30888.18,3303.18,10.00%
Myntra,1041,24-04-2024,Q1,Kerala,Kochi,Jacket,6491.84,6,Online,38951.04,30319.37,8631.67,22.00%
Ajio,1039,24-04-2024,Q4,Delhi,Delhi,Sneakers,7711.75,8,Store,61694,55326.62,6367.38,10.00%
Flipkart,1040,25-04-2024,Q2,Delhi,Delhi,Sneakers,6849.39,3,Online,20548.17,18425.69,2122.48,10.00%
Ajio,1023,25-04-2024,Q4,Maharashtra,Mumbai,Sneakers,5270.76,8,Online,42166.08,35838.31,6327.77,15.00%
Flipkart,1037,25-04-2024,Q4,Karnataka,Bangalore,Jacket,7195.4,7,Online,50367.8,46489.16,3878.64,8.00%
Amazon,1042,25-04-2024,Q2,Maharashtra,Mumbai,Running Shoes,3066.3,3,Store,9198.9,8183.7,1015.2,11.00%
Amazon,1002,25-04-2024,Q2,Delhi,Delhi,Sneakers,10433.27,2,Online,20866.54,14730.38,6136.16,29.00%
Flipkart,1032,25-04-2024,Q4,Maharashtra,Mumbai,Running Shoes,6500.07,3,Online,19500.21,17994.21,1506,8.00%
Amazon,1008,25-04-2024,Q4,Kerala,Kochi,T Shirt,4795.02,4,Online,19180.08,14644.98,4535.1,24.00%
Nike Store,1017,25-04-2024,Q3,Kerala,Kochi,T Shirt,6542.38,5,Store,32711.9,26137.89,6574.01,20.00%
Myntra,1012,25-04-2024,Q2,Delhi,Delhi,Shorts,2612.65,8,Store,20901.2,17953.43,2947.77,14.00%
Amazon,1010,25-04-2024,Q2,Karnataka,Bangalore,T Shirt,11017.29,8,Online,88138.32,82388.84,5749.48,7.00%
Nike Store,1000,25-04-2024,Q3,Karnataka,Bangalore,Shorts,11629.36,9,Store,104664.24,95341.2,9323.04,9.00%
Myntra,1039,25-04-2024,Q3,Maharashtra,Mumbai,T Shirt,6680.84,8,Store,53446.72,43398.81,10047.91,19.00%
Ajio,1026,25-04-2024,Q4,Maharashtra,Mumbai,Running Shoes,6963.97,4,Store,27855.88,20828.28,7027.6,25.00%
Myntra,1023,25-04-2024,Q4,Delhi,Delhi,Jacket,11859.7,6,Online,71158.2,57888.05,13270.15,19.00%
Nike Store,1006,25-04-2024,Q2,Karnataka,Bangalore,Jacket,9587.07,7,Online,67109.49,49092.14,18017.35,27.00%
Ajio,1033,25-04-2024,Q2,Delhi,Delhi,Running Shoes,2891.66,2,Store,5783.32,5264.31,519.01,9.00%
