Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Cost,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
PUM904246,Kids,Training,Puma Turin Jr,12,48,7530,2830,48.1,187587.36,45549,Retail,BANGALORE,51747.36
PUM854069,Women,Lifestyle,Puma Ella W,10,16,7300,4040,33.2,78022.4,45378,Retail,Bangalore,13382.4
PUM375101,Men,Lifestyle,Puma RS-X,8,7,4600,2310,35.9,20640.2,45460,Online,Kolkata,4470.2
PUM222706,Men,Training,Puma Retaliate 2,6,45,3630,1870,16.4,136560.6,44707,Online,Bengaluru,52410.6
PUM727639,Men,Basketball,Puma Deviate Elite 3,5,10,5770,2950,31.1,39755.3,45186,Retail,Dehli,10255.3
PUM459731,Men,Soccer,Puma Velocity Nitro 3,4,30,7610,4130,25.7,169626.9,45569,Online,Kolkata,45726.9
PUM832249,Women,Running,Puma All-Pro Nitro W,11,-2,12170,7100,-3.7,,45572,Retail,CHENNAI,
PUM846790,Men,Running,Puma Deviate Elite 3,,50,6830,2430,4.1,327498.5,45547,Online,JAIPUR,205998.5
PUM354879,Men,Basketball,Puma Eternity Nitro 2,10,39,12600,6380,20.7,389680.2,44808,Retail,Jaipur,140860.2
PUM742168,Men,Lifestyle,Puma Stewie 2,9,41,17080,6720,12,616246.4,45524,Retail,Chennai,340726.4
PUM900475,Women,Soccer,Puma Softride Ruby W,11,16,11840,6230,25.4,141322.24,45017,Online,bangalore,41642.24
PUM765218,Kids,Soccer,Puma Attacanto Jr,12,22,6850,3740,-1.8,153412.6,44828,Retail,jaipur,71132.6
PUM891802,Men,Soccer,Puma Future Ultimate FG,7,12,19500,6930,16.2,196092,45014,Online,Bangaluru,112932
PUM886447,Men,Soccer,Puma King Platinum 21,12,32,9740,4780,7.3,288927.36,44835,Retail,Mubmai,135967.36
PUM780741,Men,Lifestyle,Puma Smash v2,4,26,6240,2350,27.8,117137.28,44924,Online,Channai,56037.28
PUM655338,Men,LIFESTYLE,Puma Fuse 2.0,8,36,12000,6720,5.5,408240,44702,Retail,Calcutta,166320
PUM222115,Kids,Training,Puma Softride Rift Jr,8,,3450,1230,27.2,,44790,Online,PUNE,
PUM116936,Kids,Running,Puma Attacanto Jr,5,40,6590,3430,,,45171,Retail,Mubmai,
PUM650866,Women,LIFESTYLE,Puma Future Ultimate FG W,13,4,,4980,12,,45307,Online,LUCKNOW,
PUM798288,Women,Training,Puma Stewie 2 Team W,,14,11840,4560,1.5,163273.6,,Retail,Hydrabad,99433.6
PUM194423,Women,Soccer,Puma Stewie 2 Team W,4,,13870,4920,19.5,,44724,Online,kolkata,
PUM369708,Men,Basketball,Puma Smash v2,8,27,8430,4410,29.3,160920.27,13-08-2022,Retail,Dehli,41850.27
PUM748725,Women,Lifestyle,Puma All-Pro Nitro W,6,24,4710,2430,46.8,60137.28,44938,Retail,Channai,1817.28
PUM206441,Kids,Running,Puma Pacer Future Jr,7,22,9250,3350,5.8,191697,44769,Retail,JAIPUR,117997
PUM846515,Men,Running,Puma Better Foam Prowl,7,18,2730,1130,40.1,29434.86,45115,Online,Kolkatta,-34357.6
PUM365871,Men,Basketball,Puma Magnify Nitro 2,7,45,9120,5200,138.1,-156362.4,45448,Retail,Jaipure,-390362.4
PUM106020,Men,Training,Puma Retaliate 2,5,27,11630,6300,4.4,300193.56,45576,Retail,MUMBAI,130093.56
PUM166052,Women,Basketball,Puma Ella W,5,50,5120,2140,37.4,160256,45157,Retail,Kolkatta,53256
PUM414674,Men,Training,Puma Fuse 2.0,4,37,7470,4220,23.3,211991.13,45628,Online,Ahemdabad,55851.13
PUM701397,Men,Running,Puma Future Rider,13,36,6580,2480,12.9,206322.48,45547,Retail,PUNE,117042.48
PUM217756,Women,Training,Puma Vikky v3,4,47,5080,2370,33,159969.2,45062,Retail,Pune,48579.2
PUM148045,Kids,TRAINING,Puma Smash v2 Jr,9,23,6640,3880,12.5,133630,45348,Online,Kolkata,44390
PUM864538,Women,Basketball,Puma King Pro FG W,9,49,10900,5630,3.6,514872.4,44685,Retail,Channai,-689692.47
PUM349505,Kids,Basketball,Puma Softride Rift Jr,4,41,8430,,24.6,260605.02,44787,Retail,Kolkata,
PUM535450,Women,Basketball,Puma Run XX Nitro 2,6,9,6330,3370,38.2,35207.46,45265,Retail,Mumbai,4877.46
PUM916925,Women,Training,Puma Retaliate 2 W,6,4,11730,5520,-2.9,48280.68,31-12-2022,Retail,pune,26200.68
PUM765621,Men,Lifestyle,Puma Better Foam Prowl,13,13,8330,4570,40,64974,45334,Retail,Dehli,5564
PUM703477,Women,Soccer,Puma Future Ultimate FG W,8,7,7530,4480,32.8,35421.12,45585,Online,Jaipur,4061.12
PUM261447,Women,Lifestyle,Puma Softride Ruby W,12,4,6970,3190,24.4,21077.28,44770,Online,Hydrabad,8317.28
PUM590325,Kids,Soccer,Puma Rise Jr,5,-2,16130,7930,49.2,,45611,Retail,CHENNAI,
PUM876333,Kids,Basketball,Puma Turin Jr,11,30,4520,2620,137.5,-50850,45598,Retail,delhi,-129450
PUM253668,Women,Soccer,Puma Retaliate 2 W,7,8,11600,4620,34.3,60969.6,44819,Online,Chenai,24009.6
PUM177009,Men,Basketball,Puma RS-X,8,27,0,3020,25.5,,45233,Retail,Mumbai,
PUM704255,Women,Training,Puma Fuse 2.0 W,4,11,11440,4560,33,84312.8,26/01/2022,Online,Calcutta,34152.8
PUM599401,Women,Training,Puma Velocity Nitro 3 W,11,18,3610,2000,32.3,43991.46,45505,Online,lucknow,7991.46
PUM621435,Children,Running,Puma Softride Rift Jr,5,36,4830,2670,13.6,150232.32,45150,Online,Calcutta,54112.32
PUM419527,Men,Training,Puma Deviate Elite 3,4,9,19830,10350,-1.8,181682.46,44848,Retail,jaipur,88532.46
PUM318166,Men,Training,Puma Future Ultimate FG,11,1,3520,1800,50,1760,44610,Retail,hyderabad,-40
PUM701667,Kids,Training,Puma Playmaker Pro Jr,7,44,6250,2220,4.3,263175,45328,Online,Mumbay,165495
PUM865768,Women,Lifestyle,Puma Magnify Nitro 2 W,8,3,10610,3860,2.9,30906.93,45062,Retail,LUCKNOW,19326.93
PUM398531,Women,Lifestyle,Puma Velocity Nitro 3 W,11,5,18900,6620,2.5,,45135,Retail,kolkata,
PUM127583,Men,Lifestyle,Puma Smash v2,10,41,15240,5650,8.6,571103.76,26/12/2022,Retail,PUNE,339453.76
PUM557351,Kids,Running,Puma Rise Jr,12,20,12000,5350,30.8,166080,44856,Online,Hyd,59080
PUM473358,Women,Training,Puma King Pro FG W,12,6,19930,11650,38.4,73661.28,,Web,Hyderabad,3761.28
PUM562578,Female,TRAINING,Puma ForeverRun Nitro,9,21,14740,6850,2.3,302420.58,16-11-2023,Retail,Pune,158570.58
PUM399357,Women,Running,Puma King Pro FG W,9,11,4630,1920,28.2,36567.74,14-12-2023,Retail,pune,15447.74
PUM417543,Women,Running,Puma King Pro FG W,11,-2,11160,5400,21.2,,45654,Retail,ahmedabad,
PUM613693,Kids,Run,Puma Anzarun Lite Jr,11,4,10360,5310,42.6,62773.67,44874,Online,Bengaluru,41533.67
PUM722038,Women,Training,Puma Stewie 2 Team W,4,11,6620,3120,43.2,41361.76,45234,Retail,Mumbay,7041.76
PUM342262,Men,Basketball,Puma Future Ultimate FG,7,7,6830,3200,9,43507.1,45014,Retail,Dehli,21107.1
PUM104626,Men,Run,Puma Stewie 2,13,40,12780,6360,23.1,393112.8,45209,Retail,Dellhi,138712.8
PUM229152,Kids,Running,Puma Attacanto Jr,10,27,16840,9950,34.8,296451.36,45459,Retail,Chenai,27801.36
PUM884702,Women,Basketball,Puma Ella W,9,16,15040,5710,49.1,122485.76,44961,Retail,Dellhi,31125.76
PUM951796,Women,Training,Puma Retaliate 2 W,6,-5,3710,0,22.5,,45134,store,Ahmadabad,
PUM367898,Kids,RUNNING,Puma Turin Jr,10,23,9030,3400,10.5,185882.55,44724,Online,Channai,107682.55
PUM602154,Kids,Running,Puma Smash v2 Jr,8,22,5640,2430,4,119116.8,,Online,CHENNAI,65656.8
PUM189951,Kids,Lifestyle,Puma Anzarun Lite Jr,11,40,9870,4750,26.8,288993.6,19/01/2023,Retail,BANGALORE,98993.6
PUM967236,Men,basketball,Puma Future Ultimate FG,12,6,16320,8750,10.4,87736.32,20-06-2024,Online,Calcutta,35236.32
PUM875275,Women,Soccer,Puma Retaliate 2 W,4,25,15840,7550,22.4,307296,45075,Retail,Hydrabad,118546
PUM638976,Women,Basketball,Puma Magnify Nitro 2 W,7,41,7580,3460,32.5,209776.5,45021,Online,Kolkatta,67916.5
PUM778021,Kids,basketball,Puma Turin Jr,13,9,8310,4620,17.2,61926.12,44773,Online,kolkata,20346.12
PUM320537,Women,Soccer,Puma Magnify Nitro 2 W,12,47,15260,8380,49.2,364347.76,45249,Online,Mumbai,-29512.24
PUM580997,Women,Training,Puma All-Pro Nitro W,13,26,14830,7450,48.3,199344.86,44718,Retail,Kolkatta,5644.86
PUM478831,Men,Running,Puma Eternity Nitro 2,9,35,15340,,21.2,423077.2,45126,Retail,kolkata,
PUM116168,Women,Running,Puma All-Pro Nitro W,5,39,5890,3120,47.8,119908.62,45280,Retail,Mumbay,-1771.38
PUM395818,Men,Training,Puma Deviate Elite 3,4,36,5240,2850,-2.3,323326.58,45446,Online,LUCKNOW,220726.58
PUM392843,Kids,Lifestyle,Puma Pacer Future Jr,5,21,9120,4610,45.8,103803.84,44990,Online,Pune,6993.84
PUM895054,Men,Lifestyle,Puma Stewie 2,12,37,5160,2470,47.9,99469.32,44859,Online,DELHI,8079.32
PUM596706,Men,Basketball,Puma Suede Classic XXI,7,33,9950,4260,30.5,228203.25,44658,Online,Mubmai,-211086.07
PUM328138,Men,Basketball,Puma Softride Premier,5,,13200,4810,18.1,,44712,Online,Bangaluru,
PUM811302,Men,Lifestyle,Puma Velocity Nitro 3,5,19,10250,,8.8,177612,45085,Retail,Kolkata,
PUM676820,Kids,Training,Puma Smash v2 Jr,,31,4770,2760,7.7,136484.01,25-04-2024,Online,pune,50924.01
PUM994849,Kids,Lifestyle,Puma Future 7 Play FG Jr,5,33,10620,5310,21.6,274760.64,45038,Retail,BANGALORE,99530.64
PUM711046,Kids,Training,Puma Evolve Run Mesh Jr,,45,11040,3970,43,283176,21/06/2024,Retail,Kolkata,104526
PUM427335,Women,Soccer,Puma Vikky v3,7,44,7130,2620,16,263524.8,45226,Store,Lucknow,148244.8
PUM723832,Men,Run,Puma Suede Classic XXI,5,31,9010,4390,30.9,193003.21,44738,Online,Pune,56913.21
PUM944179,Kids,Basketball,Puma Attacanto Jr,11,24,19370,11110,19.5,963015.91,45018,Online,JAIPUR,696375.91
PUM354969,Kids,Lifestyle,Puma Smash v2 Jr,11,32,11050,5670,37.2,222060.8,45403,Online,Mumbay,40620.8
PUM214834,Kids,BasketBall,Puma Suede Jr,,,9210,5210,19.9,,45175,Retail,Jaipure,
PUM699120,Men,Training,Puma King Platinum 21,,1,12120,4440,28,8726.4,45366,Online,MUMBAI,4286.4
PUM238624,Women,Running,Puma Vikky v3,11,13,10640,4620,42,80225.6,45522,Online,pune,20165.6
PUM587844,Men,Training,Puma Ultra Ultimate FG,,40,11100,6050,46,239760,44573,Online,Bengaluru,-2240
PUM466819,Women,Running,Puma Vikky v3,13,-7,11580,5250,13.7,,44603,Online,bangalore,
PUM884202,Men,Running,Puma Fuse 2.0,11,11,10730,0,25.7,145151.21,21-08-2023,Online,CHENNAI,
PUM201860,Men,Training,Puma Orbit FG,5,5,7270,3250,113.9,-5052.65,13/09/2022,Online,Pune,-21302.65
PUM233391,Men,Training,Puma Ultra Ultimate FG,9,16,9900,5800,49.6,79833.6,44762,Online,bangalore,-12966.4
PUM461667,Kids,Running,Puma Rise Jr,12,2,,4330,47.8,,45233,Retail,Hyderabad,
PUM325724,Women,Lifestyle,Puma Retaliate 2 W,4,47,6120,2460,11.6,254273.76,24/10/2022,Retail,bangalore,744567.97
PUM823014,Kids,Basketball,Puma Evolve Run Mesh Jr,10,24,0,1350,39.5,,44963,Retail,Lucknow,
PUM410833,Men,Lifestyle,Puma Future Rider,6,-4,8590,4540,43.8,,24-11-2024,Online,CHENNAI,
PUM320034,Men,Soccer,Puma Smash v2,10,49,8900,3900,23.7,332744.3,45145,Retail,Chennai,141644.3
PUM146385,Men,Running,Puma RS-X,12,19,8460,3620,20.5,127788.3,45211,Online,Hydrabad,59008.3
PUM994868,Men,Training,Puma Suede Classic XXI,5,7,13970,7180,47.6,51241.96,44717,Online,BANGALORE,981.96
PUM503113,Kids,Running,Puma Rise Jr,11,35,8200,3970,18,235340,45039,Online,Delhi,96390
PUM846382,Men,Running,Puma MB.03,,22,3910,2330,43.3,48773.34,45093,Online,kolkata,-2486.66
PUM325657,Kids,Basketball,Puma Rise Jr,12,25,3520,1740,3,85360,,Retail,CHENNAI,41860
PUM983852,Men,Basketball,Puma Future Rider,12,31,9490,5050,2.8,285952.68,24/09/2023,Retail,Bangalore,129402.68
PUM110178,Kids,Soccer,Puma Anzarun Lite Jr,8,4,10820,3840,18,35489.6,44893,Online,Bangaluru,20129.6
PUM566266,Men,Basketball,Puma Fuse 2.0,8,48,12900,7230,107.1,-43963.2,44952,Online,Pune,-391003.2
PUM800759,Kids,Training,Puma Rise Jr,,49,6990,3350,13.6,295928.64,45120,Retail,Chenai,131778.64
PUM322644,Kids,Training,Puma Playmaker Pro Jr,6,44,17180,7910,19.8,606247.84,45331,Retail,Bangaluru,258207.84
PUM489620,Women,lifestyle,Puma Fuse 2.0 W,10,-6,3930,1560,19.9,,45302,Retail,mumbai,
PUM537734,Men,Training,Puma Suede Classic XXI,6,,9950,4630,12.9,,44888,Online,Ahmedabad,
PUM734019,Men,Running,Puma Eternity Nitro 2,13,8,9520,5140,49.2,-7793.82,45620,Retail,delhi,-48913.82
PUM534534,Men,Running,Puma Clyde All-Pro,9,23,4120,1980,44.8,52307.52,45596,Online,,6767.52
PUM864273,Men,Training,Puma Softride Premier,13,-2,9680,4000,10.2,,18/02/2022,Retail,Mumbai,
PUM142680,Men,Running,Puma Suede Classic XXI,9,24,14720,6480,27.4,256481.28,45646,Retail,BANGALORE,100961.28
PUM934689,Kids,Basketball,Puma Suede Jr,5,,12790,7180,15.1,,44819,Online,Dehli,
PUM365870,Women,Training,Puma Fuse 2.0 W,4,10,6150,3680,26.1,45448.5,45482,Online,jaipur,8648.5
PUM275162,Women,Running,Puma Vikky v3,8,45,4670,2230,41.2,123568.2,44936,Online,MUMBAI,23218.2
PUM558168,Kids,RUNNING,Puma Anzarun Lite Jr,,50,0,1500,20.9,,23-05-2024,Online,Hyderabad,
PUM906066,Women,Basketball,Puma Future Ultimate FG W,5,,7780,3640,5.2,,44971,Online,PUNE,
PUM196902,Women,Basketball,Puma Cali Dream,7.5,13,5440,2290,38.9,43209.92,27/07/2022,Online,BANGALORE,13439.92
PUM808326,Kids,Training,Puma Playmaker Pro Jr,4,25,7100,2780,32.8,119280,27/08/2023,Online,Bengaluru,49780
PUM639704,Kids,Soccer,Puma Turin Jr,11,38,14050,6740,48.5,594885.84,45358,Online,Bangaluru,338765.84
PUM348560,Kids,Run,Puma Pacer Future Jr,5,18,14900,8150,1.2,264981.6,22/05/2022,Retail,Jaipure,118281.6
PUM145939,Men,Basketball,Puma MB.03,9,46,7940,3370,39.6,220604.96,44979,Retail,DELHI,65584.96
PUM870023,Kids,Lifestyle,Puma Anzarun Lite Jr,9,36,9280,4970,29.7,234858.24,17-01-2023,Retail,kolkata,305323.97
PUM150063,Men,Lifestyle,Puma Magnify Nitro 2,4,4,3060,1560,19.5,9853.2,45518,Retail,Chenai,3613.2
PUM725143,Women,Training,Puma Kyron W,,23,12780,4680,2.3,287179.38,45603,Retail,LUCKNOW,179539.38
PUM301170,Men,Training,Puma Retaliate 2,9,38,16130,5970,40.6,958216.36,30/10/2022,online,lucknow,731356.36
PUM656604,Women,Soccer,Puma Stewie 2 Team W,7.5,21,7100,2720,35.7,95871.3,45023,Online,pune,38751.3
PUM933626,Women,soccer,Puma All-Pro Nitro W,11,34,,4480,-0.7,,45556,Online,LUCKNOW,
PUM576204,Kids,Running,Puma Evolve Run Mesh Jr,4,8,5810,2580,16.8,38671.36,45555,Retail,Kolkata,18031.36
PUM636279,men,Soccer,Puma Deviate Elite 3,9,,14350,5750,41.8,,14/10/2023,Retail,Mumbay,
PUM173372,Kids,Running,Puma Anzarun Lite Jr,7,9,6730,2630,28.1,43549.83,45572,Retail,Chennai,19879.83
PUM288526,Men,Running,Puma Future Rider,13,46,11570,4360,44.8,293785.44,25-09-2022,Retail,Hyderabad,93225.44
PUM822325,Kids,Basketball,Puma Softride Enzo Neo Jr,5,8,7900,2890,6.1,59344.8,45078,Online,Lucnow,36224.8
PUM924556,Kids,Running,Puma Anzarun Lite Jr,12,38,7030,2730,14.2,229206.12,44976,Online,hyderabad,125466.12
PUM697817,Kids,Basketball,Puma Anzarun Lite Jr,7,4,6990,2600,2.4,27288.96,45056,Online,Hyderabad,16888.96
PUM466915,Men,TRAINING,Puma All-Pro Nitro,6,3,11270,5350,1.9,33167.61,45345,Retail,JAIPUR,17117.61
PUM292800,Kids,Running,Puma Smash v2 Jr,13,33,0,3620,17,,27-02-2023,Online,lucknow,
PUM435252,Kids,Lifestyle,Puma Anzarun Lite Jr,12,6,10810,4570,46.5,34700.1,44960,Online,Delhi,7280.1
PUM640278,Women,Soccer,Puma Mayze Stack,5,-4,9770,4700,6.2,,44900,Retail,Chenai,
PUM655358,Women,training,Puma ForeverRun Nitro,11,6,10850,5750,0.4,64839.6,45625,Retail,Delhi,30339.6
PUM170509,Men,Soccer,Puma All-Pro Nitro,13,32,8130,4670,24.9,195380.16,21/01/2023,Retail,Lucnow,45940.16
PUM979518,Women,Soccer,Puma Magnify Nitro 2 W,8,40,5730,2260,42.5,131790,44666,Retail,CHENNAI,41390
PUM304629,Women,Training,Puma All-Pro Nitro W,6,40,13290,5070,6.2,498640.8,45575,Online,Chennai,295840.8
PUM761714,Women,Running,Puma Vikky v3,4,35,7630,4000,9.8,240879.1,45241,Retail,Mubmai,347605.42
PUM538968,Men,Running,Puma RS-X,8,37,16620,7900,48,319768.8,45034,Retail,kolkata,27468.8
PUM219754,Children,Lifestyle,Puma Attacanto Jr,,50,5430,2190,25.1,203353.5,29/12/2024,Online,Jaipure,93853.5
PUM916100,Kids,Soccer,Puma Suede Jr,7,34,16360,7080,12.6,486153.76,45261,Retail,PUNE,245433.76
PUM540919,Female,running,Puma Cali Dream,12,32,7950,3670,6.5,237864,45265,Retail,Mumbai,120424
PUM337175,Kids,Basketball,Puma Pacer Future Jr,8,9,10690,4530,4.1,92265.39,45515,Online,Jaipure,
PUM565856,Women,Lifestyle,Puma Kyron W,8,20,7420,2980,-1,149884,44572,Online,Kolkata,90284
PUM215333,Kids,Soccer,Puma Pacer Future Jr,11,6,,0,31.7,,45309,Online,Bangaluru,
PUM688534,Women,Lifestyle,Puma Stewie 2 Team W,7,31,3170,1850,5.8,92570.34,44915,Online,Hyderabad,35220.34
PUM312546,Kids,Running,Puma Smash v2 Jr,6,15,6230,3630,14.5,79899.75,45238,Online,ahmedabad,25449.75
PUM688683,Men,Lifestyle,Puma Future Rider,8,,,2350,38.1,,30/07/2023,Web,PUNE,
PUM536896,Women,Run,Puma Fuse 2.0 W,,8,14100,6710,26.9,82456.8,44856,Retail,Hydrabad,28776.8
PUM538560,Kids,Training,Puma Rise Jr,9,28,14930,0,33,280086.8,45417,Online,Calcutta,
PUM795463,Men,Training,Puma All-Pro Nitro,11,36,11720,6980,17.6,347662.08,45049,Retail,BANGALORE,96382.08
PUM256747,Kids,Soccer,Puma Smash v2 Jr,7,25,17300,9040,29,307075,45451,Online,ahmedabad,-202159.53
PUM154673,Men,Training,Puma RS-X,7,45,9700,4360,24.6,329121,45054,Retail,Mumbai,
PUM444355,Men,Lifestyle,Puma Liberate Nitro 2,8,36,,2950,21.6,,44735,Retail,Mumbai,
PUM332604,Women,Basketball,Puma All-Pro Nitro W,8,40,5160,2200,9.9,185966.4,45364,Online,Pune,507305.94
PUM626884,MEN,Soccer,Puma Velocity Nitro 3,10,20,9870,4860,49.1,100476.6,25-04-2022,Retail,pune,3276.6
PUM438548,Kids,Lifestyle,Puma Pacer Future Jr,11,12,6210,2520,18.2,60957.36,45595,Retail,ahmedabad,30717.36
PUM615934,Women,Training,Puma Magnify Nitro 2 W,5,30,,2010,4.8,,44676,Retail,,
PUM515603,Women,Basketball,Puma Vikky v3,4,35,7810,2860,26.2,201732.3,45635,Online,lucknow,101632.3
PUM350596,Kids,running,Puma Playmaker Pro Jr,10,32,12390,6820,29.7,278725.44,24-05-2023,Retail,Chennai,60485.44
PUM699672,Kids,Training,Puma Future 7 Play FG Jr,7,41,5530,3190,32.4,153269.48,44764,Online,Kolkatta,22479.48
PUM326874,Men,Basketball,Puma Stewie 2,11,42,6660,,40.7,165873.96,44984,Retail,Hyd,
PUM775954,Men,Soccer,Puma MB.03,8,8,14010,7500,146.3,-51893.04,44678,Online,ahmedabad,-403470.91
PUM118785,Men,Training,Puma Scoot Zeros,7,46,3750,2060,20.4,137310,22/12/2024,Retail,Calcutta,42550
PUM583807,Men,Training,Puma Attacanto FG,8,26,8220,4630,45.2,117118.56,31-03-2023,Online,Mumbai,-3261.44
PUM265326,Women,Soccer,Puma Stewie 2 Team W,6,28,0,1000,16.4,,20/09/2022,Online,Dellhi,
PUM337113,Women,Train,Puma Suede Mayu W,13,17,18340,9420,47.3,164308.06,27-05-2023,Online,,4168.06
PUM666931,Kids,Soccer,Puma Turin Jr,4,28,5910,3320,34,109216.8,45128,Retail,Dehli,16256.8
PUM836986,Women,Training,Puma Stewie 2 Team W,9,34,19400,10360,45.7,358162.8,44568,Retail,Chennai,5922.8
PUM141595,Women,Basketball,Puma Ella W,9,,4570,0,10.2,,17/09/2024,Online,pune,
PUM480525,Men,Basketball,Puma Future Rider,6,14,17990,9400,,,45242,Retail,mumbai,
PUM435132,Kids,Basketball,Puma Pacer Future Jr,7,33,10790,6440,47.4,187292.82,44871,Retail,jaipur,-25227.18
PUM481562,Men,Lifestyle,Puma Smash v2,6,2,6610,3080,21.8,10338.04,44714,Online,Lucknow,4178.04
PUM554779,Women,Lifestyle,Puma Magnify Nitro 2 W,12,26,8280,4600,12.3,188800.56,44694,Web,ahmedabad,69200.56
PUM229301,Men,Training,Puma Suede Classic XXI,10,8,11780,4760,46.1,98457.12,45058,Retail,Lucnow,60377.12
PUM700848,Women,Lifestyle,Puma All-Pro Nitro W,13,37,19520,8520,35.4,466567.04,44968,ONLINE,Channai,151327.04
PUM783517,Women,Basketball,Puma Run XX Nitro 2,9,6,7630,3030,6.9,42621.18,19/02/2023,Online,Hyderabad,24441.18
PUM698120,Women,Running,Puma Ella W,8,47,11190,4600,6.2,493322.34,45131,Online,Jaipure,277122.34
PUM334665,Kids,Lifestyle,Puma Softride Enzo Neo Jr,6,46,9770,3750,20.4,357738.32,45641,Retail,Ahemdabad,185238.32
PUM823415,Kids,Lifestyle,Puma Rise Jr,6,5,7820,4040,38.8,23929.2,,Online,Dehli,3729.2
PUM245237,Women,Training,Puma Vikky v3,12,19,10400,5190,0.9,-140007.99,30-11-2024,Retail,Delhi,-238617.99
PUM194632,Men,Training,Puma Fuse 2.0,4,9,6950,3580,7.7,57733.65,44720,Online,DELHI,25513.65
PUM119420,Kids,Lifestyle,Puma Attacanto Jr,13,10,13510,5400,-3.6,139963.6,45155,Retail,jaipur,-220568.44
PUM944572,Men,Lifestyle,Puma Smash v2,10.5,24,10310,4700,48.5,127431.6,27/10/2024,Online,Lucknow,14631.6
PUM218877,Men,LIFESTYLE,Puma MB.03,4,6,,3730,4,,17/08/2022,Online,delhi,
PUM478666,Kids,Training,Puma Evolve Run Mesh Jr,7,36,4650,2420,3.4,161708.4,44998,Online,CHENNAI,74588.4
PUM953230,Kids,Running,Puma Smash v2 Jr,7,24,6420,2700,136.9,-56855.52,45174,Retail,mumbai,-696957.32
PUM197272,Women,Lifestyle,Puma Fuse 2.0 W,9,5,14220,5980,26,52614,45140,Retail,Dehli,22714
PUM501122,Women,Soccer,Puma Vikky v3,6,48,7940,3070,15.3,322808.64,44963,Retail,lucknow,175448.64
PUM575744,Men,Lifestyle,Puma RS-X,6,34,11160,6210,30.5,263710.8,45034,Online,Calcutta,52570.8
PUM999595,Kids,Training,Puma Evolve Run Mesh Jr,10,28,10670,4480,31.3,205248.12,45058,Retail,ahmedabad,79808.12
PUM890141,Women,Soccer,Puma Future Ultimate FG W,6,9,8530,4630,44.1,42914.43,44829,Online,Mubmai,1244.43
PUM794530,Women,Lifestyle,Puma Velocity Nitro 3 W,5,27,6260,3010,25.1,240309.94,16/08/2024,Online,ahmedabad,159039.94
PUM461457,Women,Basketball,Puma Future Ultimate FG W,8,22,9750,4970,21.2,169026,,Retail,bangalore,59686
PUM427297,Men,Soccer,Puma Future Ultimate FG,7,12,0,900,21.6,,45332,Retail,Kolkata,
PUM159197,Kids,Soccer,Puma Rise Jr,7.5,2,6980,2850,42.6,8013.04,16/09/2022,Online,kolkata,2313.04
PUM744687,Women,Lifestyle,Puma Stewie 2 Team W,7,38,3330,1340,0.1,375771,45451,Online,lucknow,324851
PUM996958,Women,Training,Puma Stewie 2 Team W,13,42,18770,10170,29.9,552626.34,45372,Online,Ahmedabad,
PUM295214,Women,lifestyle,Puma All-Pro Nitro W,12,-10,10710,5680,2,,44579,Retail,Ahemdabad,
PUM994476,Kids,Lifestyle,Puma Softride Rift Jr,10,10,0,3240,12.4,,44640,Retail,BANGALORE,
PUM971728,Kids,Basketball,Puma Playmaker Pro Jr,9.5,22,11280,5230,7.5,229548,45394,online,Jaipur,114488
PUM140833,Women,training,Puma Kyron W,5,44,8170,0,16,301963.2,45157,Retail,CHENNAI,
PUM695484,Women,Lifestyle,Puma Future Ultimate FG W,12,37,8320,2950,13.6,265973.76,45317,Retail,BANGALORE,156823.76
PUM315860,Men,Training,Puma All-Pro Nitro,4,15,0,2280,37.5,,45414,Online,Hyd,
PUM238394,Kids,Basketball,Puma Future 7 Play FG Jr,12,5,9570,5210,30.3,33351.45,45631,Online,Hyd,32462.11
PUM879348,Men,Basketball,Puma Retaliate 2,5,-1,11150,6050,22.5,,23-11-2022,Retail,Hyderabad,
PUM356428,Kids,soccer,Puma Playmaker Pro Jr,,40,11140,4520,45.6,242406.4,27/11/2023,Retail,Bengaluru,61606.4
PUM127946,Women,Soccer,Puma Future Ultimate FG W,12,7,14350,7800,38.2,-58526.9,15/02/2023,Online,Bangaluru,-113126.9
PUM589003,Women,Training,Puma Retaliate 2 W,4,,15430,5570,35.9,,28-08-2024,Retail,Ahmadabad,
PUM635164,Kids,Basketball,Puma Suede Jr,7,26,3090,1580,32.6,54149.16,45333,Retail,Chenai,13069.16
PUM675807,MEN,Training,Puma Scoot Zeros,8,2,3180,1860,41.9,3695.16,45382,Retail,Bangalore,-139.53
PUM777663,Kids,Basketball,Puma Rise Jr,12,43,12860,6080,2.5,539155.5,44950,Retail,Chenai,277715.5
PUM821583,Kids,Training,Puma Pacer Future Jr,10,13,9730,5100,5.6,119406.56,45505,Retail,Ahmedabad,53106.56
