Order_ID,Units_Sold,Discount_Applied,Product_Name,Region,Gender_Category,Product_Line,MRP,Cost,Order_Date,Sales_Channel,Revenue,Profit,Size_Label
PUM495085,46,39.7,Puma Fuse 2.0,Ahmedabad,Men,Basketball,5750,3110,23/08/2022,In-Store,159493.5,16433.5,S
PUM495451,24,31.1,Puma Ultra Ultimate FG,Delhi,Men,Lifestyle,9710,4540,11/10/2023,In-Store,160564.56,51604.56,S
PUM650830,13,34.7,Puma Scoot Zeros,Lucknow,Men,Training,11960,5800,28/08/2022,In-Store,101528.44,26128.44,S
PUM538897,25,28.5,Puma Stewie 2,Mumbai,Men,Lifestyle,10720,4340,01/02/2024,Online,191620,83120,S
PUM281216,18,17,Puma Liberate Nitro 2,Kolkata,Men,Lifestyle,6600,3950,24/02/2023,In-Store,98604,27504,S
PUM459185,13,32.5,Puma King Platinum 21,Lucknow,Men,Basketball,5700,3270,07/06/2023,Online,50017.5,7507.5,S
PUM204993,6,46.1,Puma All-Pro Nitro,Jaipur,Men,Training,9300,4940,18/10/2023,In-Store,30076.2,436.2,S
PUM782427,41,43.5,Puma Stewie 2,Hyderabad,Men,Soccer,7150,2610,13/10/2022,In-Store,165629.75,58619.75,S
PUM400872,25,48.9,Puma Velocity Nitro 3,Banglore,Men,Soccer,14240,5310,24/10/2023,Online,181916,49166,S
PUM350612,45,18,Puma Scoot Zeros,Ahmedabad,Men,Running,15700,0,04/08/2022,Online,579330,579330,S
PUM965894,45,47.5,Puma Stewie 2,Ahmedabad,Men,Basketball,4860,2380,29/07/2023,In-Store,114817.5,7717.5,S
PUM529163,33,30,Puma Smash v2,Kolkata,Men,Running,11910,4420,26/05/2024,Online,275121,129261,S
PUM980286,3,17.1,Puma All-Pro Nitro,Hyderabad,Men,Soccer,4040,1660,20/08/2024,In-Store,10047.48,5067.48,S
PUM951987,37,33.5,Puma Softride Premier,Banglore,Men,Training,6270,3000,02/06/2022,Online,154273.35,43273.35,S
PUM550013,28,8.3,Puma RS-X,Jaipur,Men,Training,12600,6170,15/01/2023,In-Store,323517.6,150757.6,S
PUM506104,26,13.4,Puma Magnify Nitro 2,Unknown,Men,Soccer,19990,9380,22/11/2024,Online,450094.84,206214.84,S
PUM738081,15,16.6,Puma Deviate Elite 3,Pune,Men,Basketball,11630,4850,27/01/2024,Online,145491.3,72741.3,S
PUM374620,50,21.8,Puma King Platinum 21,Kolkata,Men,Running,9410,3760,28/07/2024,In-Store,367931,179931,S
PUM701807,4,24.3,Puma Magnify Nitro 2,Jaipur,Men,Basketball,15260,5740,24/02/2023,Online,46207.28,23247.28,S
PUM993464,22,40.3,Puma Scoot Zeros,Jaipur,Men,Training,8880,4340,19/05/2023,In-Store,116629.92,21149.92,S
PUM637673,29,34,Puma Liberate Nitro 2,Ahmedabad,Men,Training,16810,0,07/05/2023,In-Store,321743.4,321743.4,S
PUM550922,20,16.3,Puma MB.03,Lucknow,Men,Soccer,9320,4650,03/07/2022,In-Store,156016.8,63016.8,S
PUM787278,24,24.6,Puma Smash v2,Pune,Men,Running,9820,3940,14/02/2024,In-Store,177702.72,83142.72,S
PUM151523,38,16,Puma King Platinum 21,Kolkata,Men,Lifestyle,10770,5040,14/10/2024,Online,343778.4,152258.4,S
PUM888918,30,40.4,Puma Softride Premier,Lucknow,Men,Running,16840,6840,04/03/2024,In-Store,301099.2,95899.2,S
PUM914419,9,36.1,Puma Magnify Nitro 2,Lucknow,Men,Lifestyle,8080,3030,20/11/2022,Online,46468.08,19198.08,S
PUM113937,37,28.7,Puma Better Foam Prowl,Kolkata,Men,Lifestyle,6050,0,11/06/2022,Online,159605.05,159605.05,S
PUM840843,1,37.6,Puma Future Rider,Hyderabad,Men,Running,13930,6110,11/07/2022,Online,8692.32,2582.32,S
PUM715702,45,24,Puma King Platinum 21,Pune,Men,Soccer,5620,2110,09/02/2022,In-Store,192204,97254,S
PUM424096,17,6.4,Puma Scoot Zeros,Lucknow,Men,Basketball,9450,3990,05/04/2023,Online,150368.4,82538.4,S
PUM688215,34,27.4,Puma Better Foam Prowl,Hyderabad,Men,Basketball,9340,4410,19/01/2023,Online,230548.56,80608.56,S
PUM696140,44,30.2,Puma Future Ultimate FG,Unknown,Men,Training,8670,3970,28/06/2022,Online,266273.04,91593.04,S
PUM955015,16,36.1,Puma Smash v2,Mumbai,Men,Basketball,6610,2550,16/11/2024,Online,67580.64,26780.64,S
PUM469082,30,0,Puma Attacanto FG,Hyderabad,Men,Basketball,5550,3150,11/11/2023,In-Store,166500,72000,S
PUM182027,26,27.2,Puma Orbit FG,Hyderabad,Men,Running,11780,5250,22/08/2022,Online,222971.84,86471.84,S
PUM229598,24,19.4,Puma Orbit FG,Lucknow,Men,Lifestyle,7530,2680,19/09/2022,In-Store,145660.32,81340.32,S
PUM382504,20,33.6,Puma Smash v2,Delhi,Men,Training,10440,4250,07/11/2023,Online,138643.2,53643.2,S
PUM114211,43,7.2,Puma Suede Classic XXI,Mumbai,Men,Training,7200,2950,18/01/2024,Online,287308.8,160458.8,S
PUM800499,37,20.9,Puma Fuse 2.0,Delhi,Men,Basketball,6110,2580,27/08/2024,Online,178821.37,83361.37,S
PUM183203,33,19.5,Puma Stewie 2,Kolkata,Men,Running,11530,4850,15/05/2024,In-Store,306294.45,146244.45,S
PUM727639,10,31.1,Puma Deviate Elite 3,Delhi,Men,Basketball,5770,2950,17/09/2023,In-Store,39755.3,10255.3,S
PUM459731,30,25.7,Puma Velocity Nitro 3,Kolkata,Men,Soccer,7610,4130,10/04/2024,Online,169626.9,45726.9,S
PUM780741,26,27.8,Puma Smash v2,Chennai,Men,Lifestyle,6240,2350,29/12/2022,Online,117137.28,56037.28,S
PUM106020,27,4.4,Puma Retaliate 2,Mumbai,Men,Training,11630,6300,10/11/2024,In-Store,300193.56,130093.56,S
PUM414674,37,23.3,Puma Fuse 2.0,Ahmedabad,Men,Training,7470,4220,12/02/2024,Online,211991.13,55851.13,S
PUM419527,9,1.8,Puma Deviate Elite 3,Jaipur,Men,Training,19830,10350,14/10/2022,In-Store,175257.54,82107.54,S
PUM395818,36,2.3,Puma Deviate Elite 3,Lucknow,Men,Training,5240,2850,06/03/2024,Online,184301.28,81701.28,S
PUM811302,19,8.8,Puma Velocity Nitro 3,Kolkata,Men,Lifestyle,10250,0,06/08/2023,In-Store,177612,177612,S
PUM723832,31,30.9,Puma Suede Classic XXI,Pune,Men,Running,9010,4390,26/06/2022,Online,193003.21,56913.21,S
PUM994868,7,47.6,Puma Suede Classic XXI,Banglore,Men,Training,13970,7180,06/05/2022,Online,51241.96,981.96,S
PUM150063,4,19.5,Puma Magnify Nitro 2,Chennai,Men,Lifestyle,3060,1560,14/08/2024,In-Store,9853.2,3613.2,S
PUM194632,9,7.7,Puma Fuse 2.0,Delhi,Men,Training,6950,3580,06/08/2022,Online,57733.65,25513.65,S
PUM530255,34,16.5,Puma Velocity Nitro 3,Kolkata,Men,Soccer,16970,7970,28/08/2024,Online,481778.3,210798.3,S
PUM294034,18,0.6,Puma Fuse 2.0,Banglore,Men,Training,4530,2030,29/09/2022,Online,81050.76,44510.76,S
PUM617351,50,20,Puma Scoot Zeros,Hyderabad,Men,Running,11930,5990,25/08/2024,Online,477200,177700,S
PUM606990,7,4.3,Puma Stewie 2,Hyderabad,Men,Running,8150,3660,25/08/2024,In-Store,54596.85,28976.85,S
PUM118604,33,34.9,Puma Better Foam Prowl,Mumbai,Men,Basketball,6670,2630,07/11/2023,Online,143291.61,56501.61,S
PUM437181,22,0,Puma Future Rider,Banglore,Men,Basketball,8680,4460,17/06/2023,Online,190960,92840,S
PUM278414,26,18.1,Puma Fuse 2.0,Mumbai,Men,Soccer,9310,3580,26/08/2024,Online,198247.14,105167.14,S
PUM424300,8,18.1,Puma Attacanto FG,Lucknow,Men,Running,8610,3080,30/07/2023,Online,56412.72,31772.72,S
PUM364040,7,26.7,Puma King Platinum 21,Hyderabad,Men,Training,6590,2360,21/12/2023,In-Store,33813.29,17293.29,S
PUM534098,47,27.2,Puma Future Rider,Lucknow,Men,Lifestyle,6710,2570,24/06/2023,Online,229589.36,108799.36,S
PUM815113,44,29.6,Puma Attacanto FG,Lucknow,Men,Soccer,12230,5070,01/07/2022,Online,378836.48,155756.48,S
PUM177440,36,1,Puma Fuse 2.0,Banglore,Men,Basketball,9130,4820,04/08/2022,Online,325393.2,151873.2,S
PUM949333,2,43.6,Puma Attacanto FG,Chennai,Men,Running,14370,7590,29/04/2024,Online,16209.36,1029.36,S
PUM446265,7,34.2,Puma Future Rider,Hyderabad,Men,Basketball,11350,5530,14/12/2022,Online,52278.1,13568.1,S
PUM327555,21,38.1,Puma MB.03,Hyderabad,Men,Training,10690,4880,17/06/2022,Online,138959.31,36479.31,S
PUM796069,9,16.9,Puma RS-X,Delhi,Men,Training,8620,0,29/12/2022,In-Store,64468.98,64468.98,S
PUM788938,30,21.7,Puma Future Ultimate FG,Mumbai,Men,Training,6710,3160,26/02/2022,In-Store,157617.9,62817.9,S
PUM840618,23,2.2,Puma Future Rider,Ahmedabad,Men,Running,5730,3420,01/05/2024,Online,128890.62,50230.62,S
PUM176436,21,2.6,Puma Ultra Ultimate FG,Delhi,Men,Basketball,17200,7090,25/05/2023,Online,351808.8,202918.8,S
PUM251506,43,41.8,Puma Better Foam Prowl,Mumbai,Men,Lifestyle,7900,3990,05/01/2024,Online,197705.4,26135.4,S
PUM658465,15,37.4,Puma Deviate Elite 3,Lucknow,Men,Lifestyle,18030,10040,17/02/2023,Online,169301.7,18701.7,S
PUM866373,48,19.1,Puma Liberate Nitro 2,Hyderabad,Men,Running,9800,5240,26/04/2023,Online,380553.6,129033.6,S
PUM452908,50,47.7,Puma Scoot Zeros,Pune,Men,Running,7330,2900,14/05/2023,In-Store,191679.5,46679.5,S
PUM776526,46,17,Puma All-Pro Nitro,Chennai,Men,Soccer,11340,5920,05/04/2024,Online,432961.2,160641.2,S
PUM824608,6,4.8,Puma Clyde All-Pro,Delhi,Men,Training,12960,7600,09/12/2024,In-Store,74027.52,28427.52,S
PUM606362,19,5.2,Puma Scoot Zeros,Pune,Men,Basketball,4130,2110,11/10/2023,In-Store,74389.56,34299.56,S
PUM991927,38,0.1,Puma Stewie 2,Jaipur,Men,Soccer,3770,2230,31/08/2023,Online,143116.74,58376.74,S
PUM477465,46,43.7,Puma Fuse 2.0,Banglore,Men,Running,6200,3420,07/03/2024,Online,160567.6,3247.6,S
PUM873276,18,3.3,Puma Stewie 2,Mumbai,Men,Basketball,9290,5150,02/02/2022,Online,161701.74,69001.74,S
PUM926982,10,13.3,Puma Orbit FG,Mumbai,Men,Lifestyle,16090,5990,23/11/2024,In-Store,139500.3,79600.3,S
PUM867569,18,48.9,Puma King Platinum 21,Delhi,Men,Lifestyle,4440,2400,09/07/2024,In-Store,40839.12,-2360.88,S
PUM195878,8,4,Puma MB.03,Banglore,Men,Training,11630,4770,12/08/2022,Online,89318.4,51158.4,S
PUM725942,30,16.5,Puma Ultra Ultimate FG,Delhi,Men,Training,6340,2950,10/09/2024,Online,158817,70317,S
PUM285501,6,34.4,Puma Better Foam Prowl,Ahmedabad,Men,Running,5130,0,10/07/2024,Online,20191.68,20191.68,S
PUM427814,5,8.7,Puma Future Rider,Kolkata,Men,Basketball,7180,0,07/11/2024,In-Store,32776.7,32776.7,S
PUM611671,18,39.6,Puma Suede Classic XXI,Delhi,Men,Soccer,4830,2710,04/09/2024,In-Store,52511.76,3731.76,S
PUM391773,33,34.6,Puma Magnify Nitro 2,Kolkata,Men,Soccer,9680,3910,04/02/2024,In-Store,208913.76,79883.76,S
PUM506573,34,19.7,Puma MB.03,Mumbai,Men,Basketball,10130,4900,06/10/2024,Online,276569.26,109969.26,S
PUM977748,14,45.6,Puma Softride Premier,Pune,Men,Running,5480,2510,28/05/2024,Online,41735.68,6595.68,S
PUM663679,21,47.8,Puma Future Ultimate FG,Mumbai,Men,Soccer,4870,1960,05/04/2022,In-Store,53384.94,12224.94,S
PUM992163,45,18.2,Puma Future Ultimate FG,Kolkata,Men,Basketball,15790,7950,05/02/2022,Online,581229.9,223479.9,S
PUM697179,22,26.7,Puma Attacanto FG,Kolkata,Men,Soccer,3290,1370,30/12/2023,In-Store,53054.54,22914.54,S
PUM826143,35,36.5,Puma Future Rider,Jaipur,Men,Lifestyle,8350,4530,10/04/2024,Online,185578.75,27028.75,S
PUM377407,33,28.2,Puma Better Foam Prowl,Jaipur,Men,Training,11120,4530,22/01/2022,Online,263477.28,113987.28,S
PUM359687,31,16,Puma Better Foam Prowl,Ahmedabad,Men,Basketball,8990,4840,12/05/2023,Online,234099.6,84059.6,S
PUM540467,25,33.3,Puma Magnify Nitro 2,Chennai,Men,Running,8980,4990,11/03/2022,Online,149741.5,24991.5,S
PUM477466,42,2.9,Puma Scoot Zeros,Delhi,Men,Soccer,4950,1810,08/10/2024,In-Store,201870.9,125850.9,S
PUM928865,25,4.8,Puma Softride Premier,Mumbai,Men,Training,10140,4070,18/11/2022,Online,241332,139582,S
PUM788852,18,15.5,Puma Suede Classic XXI,Banglore,Men,Training,9740,4210,18/09/2022,Online,148145.4,72365.4,S
PUM284246,3,14.8,Puma King Platinum 21,Ahmedabad,Men,Running,3680,1390,05/06/2023,In-Store,9406.08,5236.08,S
PUM646773,20,7.7,Puma Deviate Elite 3,Ahmedabad,Men,Lifestyle,9880,3730,01/02/2023,In-Store,182384.8,107784.8,S
PUM722085,48,6.3,Puma Suede Classic XXI,Pune,Men,Soccer,15000,8690,30/12/2024,Online,674640,257520,S
PUM798797,39,4,Puma Clyde All-Pro,Kolkata,Men,Soccer,9240,4930,03/03/2023,Online,345945.6,153675.6,S
PUM156978,10,36.6,Puma Smash v2,Delhi,Men,Basketball,12850,6900,19/08/2024,Online,81469,12469,S
PUM597821,24,13,Puma Attacanto FG,Lucknow,Men,Soccer,6450,3630,03/07/2024,Online,134676,47556,S
PUM655524,21,40.6,Puma Scoot Zeros,Chennai,Men,Basketball,3110,1790,26/02/2022,Online,38794.14,1204.14,S
PUM443963,30,46.6,Puma Suede Classic XXI,Hyderabad,Men,Running,15520,7920,13/08/2023,In-Store,248630.4,11030.4,S
PUM364802,49,0.7,Puma Clyde All-Pro,Hyderabad,Men,Lifestyle,12270,6360,12/12/2023,In-Store,597021.39,285381.39,S
PUM236877,38,2.5,Puma Ultra Ultimate FG,Lucknow,Men,Training,9400,4960,24/11/2024,In-Store,348270,159790,S
PUM586208,3,47.1,Puma Better Foam Prowl,Hyderabad,Men,Lifestyle,6910,3200,26/11/2024,Online,10966.17,1366.17,S
PUM643852,32,41.9,Puma Softride Premier,Jaipur,Men,Training,4300,2380,24/12/2022,In-Store,79945.6,3785.6,S
PUM216698,9,30.1,Puma Liberate Nitro 2,Mumbai,Men,Training,3650,1570,28/05/2022,In-Store,22962.15,8832.15,S
PUM248491,40,7.8,Puma Future Ultimate FG,Lucknow,Men,Training,6690,3110,30/12/2023,In-Store,246727.2,122327.2,S
PUM198029,33,43.4,Puma Scoot Zeros,Mumbai,Men,Basketball,17800,10240,23/07/2024,Online,332468.4,-5451.6,S
PUM244765,28,31.3,Puma Orbit FG,Kolkata,Men,Training,14240,6470,29/07/2023,Online,273920.64,92760.64,S
PUM567348,31,30.1,Puma Liberate Nitro 2,Jaipur,Men,Soccer,6770,3490,06/01/2023,Online,146699.13,38509.13,S
PUM894385,8,0.8,Puma Liberate Nitro 2,Jaipur,Men,Running,4930,2280,10/04/2022,Online,39124.48,20884.48,S
PUM939279,2,0,Puma Attacanto FG,Jaipur,Men,Lifestyle,9480,5140,09/04/2022,In-Store,18960,8680,S
PUM941924,9,6.2,Puma Suede Classic XXI,Lucknow,Men,Basketball,3020,1790,19/11/2023,In-Store,25494.84,9384.84,S
PUM813390,17,29.9,Puma Eternity Nitro 2,Lucknow,Men,Basketball,6270,3700,18/03/2022,Online,74719.59,11819.59,S
PUM214954,37,23.7,Puma Velocity Nitro 3,Banglore,Men,Lifestyle,8320,0,12/02/2023,In-Store,234881.92,234881.92,S
PUM955197,10,40,Puma Future Ultimate FG,Mumbai,Men,Training,3940,2270,18/10/2022,In-Store,23640,940,S
PUM896979,46,11.2,Puma Future Rider,Delhi,Men,Training,9090,0,14/11/2022,Online,371308.32,371308.32,S
PUM297820,46,44.2,Puma Orbit FG,Ahmedabad,Men,Lifestyle,9080,3710,28/11/2023,Online,233065.44,62405.44,S
PUM658582,27,3.8,Puma Future Ultimate FG,Hyderabad,Men,Running,15480,6380,30/07/2023,In-Store,402077.52,229817.52,S
PUM907526,42,20,Puma Magnify Nitro 2,Mumbai,Men,Training,4930,2170,16/10/2022,In-Store,165648,74508,S
PUM117196,44,7.7,Puma King Platinum 21,Lucknow,Men,Soccer,5290,2370,08/08/2022,Online,214837.48,110557.48,S
PUM253672,32,20.1,Puma Smash v2,Pune,Men,Lifestyle,3880,1490,29/03/2024,Online,99203.84,51523.84,S
PUM959946,3,19.9,Puma Future Ultimate FG,Delhi,Men,Basketball,4940,0,30/12/2023,In-Store,11870.82,11870.82,S
PUM913418,31,42.7,Puma Future Rider,Banglore,Men,Basketball,9810,3490,09/01/2024,Online,174255.03,66065.03,S
PUM644861,46,16.5,Puma Softride Premier,Pune,Men,Soccer,12040,7030,02/05/2024,In-Store,462456.4,139076.4,S
PUM498858,30,19.7,Puma Deviate Elite 3,Hyderabad,Men,Soccer,16730,7090,09/11/2022,Online,403025.7,190325.7,S
PUM461198,41,28.9,Puma Ultra Ultimate FG,Kolkata,Men,Basketball,18690,8950,24/01/2022,Online,544832.19,177882.19,S
PUM684066,46,3.3,Puma Stewie 2,Mumbai,Men,Training,3810,1360,11/05/2022,Online,169476.42,106916.42,S
PUM119550,36,24.7,Puma Future Ultimate FG,Kolkata,Men,Soccer,11240,4490,28/06/2022,Online,304693.92,143053.92,S
PUM765607,29,19.7,Puma Stewie 2,Delhi,Men,Lifestyle,11330,6140,03/07/2023,Online,263841.71,85781.71,S
PUM428574,26,0,Puma Orbit FG,Pune,Men,Running,5960,2290,11/12/2022,Online,154960,95420,S
PUM583814,28,16.5,Puma Attacanto FG,Pune,Men,Running,7240,3790,15/08/2023,In-Store,169271.2,63151.2,S
PUM426683,36,12.5,Puma Liberate Nitro 2,Delhi,Men,Basketball,9420,5240,16/09/2022,Online,296730,108090,S
PUM815354,46,41.4,Puma Clyde All-Pro,Ahmedabad,Men,Training,11070,5790,07/10/2022,In-Store,298402.92,32062.92,S
PUM180971,1,0,Puma Future Rider,Hyderabad,Men,Soccer,10330,4230,02/03/2024,Online,10330,6100,S
PUM562225,17,0,Puma Liberate Nitro 2,Lucknow,Men,Soccer,16160,7300,04/03/2024,Online,274720,150620,S
PUM210326,28,3.4,Puma Fuse 2.0,Kolkata,Men,Training,7460,3650,25/09/2022,In-Store,201778.08,99578.08,S
PUM793058,3,44.5,Puma Attacanto FG,Banglore,Men,Basketball,15140,7000,13/09/2022,Online,25208.1,4208.1,S
PUM120775,31,9,Puma Suede Classic XXI,Delhi,Men,Basketball,9020,4570,24/01/2022,In-Store,254454.2,112784.2,S
PUM485971,8,12.3,Puma Better Foam Prowl,Banglore,Men,Basketball,14460,8640,19/01/2023,Online,101451.36,32331.36,S
PUM250078,13,6,Puma Future Ultimate FG,Mumbai,Men,Training,13810,5760,26/02/2024,Online,168758.2,93878.2,S
PUM157149,17,18.3,Puma Scoot Zeros,Ahmedabad,Men,Basketball,13710,5950,10/11/2024,Online,190418.19,89268.19,S
PUM552378,25,43.5,Puma Softride Premier,Jaipur,Men,Soccer,7170,4020,18/03/2023,Online,101276.25,776.25,S
PUM111091,6,24.4,Puma MB.03,Ahmedabad,Men,Lifestyle,15240,7280,19/02/2024,In-Store,69128.64,25448.64,S
PUM880073,41,19.9,Puma MB.03,Hyderabad,Men,Soccer,4770,2390,17/10/2024,In-Store,156651.57,58661.57,S
PUM895928,29,49.7,Puma King Platinum 21,Chennai,Men,Running,15640,5510,10/08/2022,Online,228140.68,68350.68,S
PUM607456,31,22.8,Puma Stewie 2,Ahmedabad,Men,Basketball,7090,3250,27/03/2024,Online,169677.88,68927.88,S
PUM795378,37,6.5,Puma RS-X,Mumbai,Men,Soccer,16910,8490,08/08/2024,In-Store,585001.45,270871.45,S
PUM581347,42,41.3,Puma Velocity Nitro 3,Lucknow,Men,Running,3850,2070,29/09/2023,Online,94917.9,7977.9,S
PUM704635,10,14.4,Puma Ultra Ultimate FG,Ahmedabad,Men,Running,6680,2680,10/12/2023,Online,57180.8,30380.8,S
PUM156453,39,20,Puma Velocity Nitro 3,Chennai,Men,Training,5270,2180,03/03/2023,In-Store,164424,79404,S
PUM239510,21,45.5,Puma Softride Premier,Hyderabad,Men,Training,8230,4420,28/06/2022,In-Store,94192.35,1372.35,S
PUM518345,17,42,Puma Scoot Zeros,Mumbai,Men,Lifestyle,9210,3780,23/01/2024,In-Store,90810.6,26550.6,S
PUM149454,7,47.6,Puma Better Foam Prowl,Ahmedabad,Men,Running,13500,5110,19/08/2023,In-Store,49518,13748,S
PUM644391,48,40.8,Puma Suede Classic XXI,Kolkata,Men,Running,5170,2170,29/11/2023,In-Store,146910.72,42750.72,S
PUM650602,48,3.5,Puma Scoot Zeros,Hyderabad,Men,Soccer,13040,7720,19/06/2024,In-Store,604012.8,233452.8,S
PUM789719,8,42.6,Puma Magnify Nitro 2,Lucknow,Men,Basketball,15770,8540,22/07/2023,Online,72415.84,4095.84,S
PUM693084,4,0,Puma Smash v2,Banglore,Men,Training,5370,2250,18/10/2022,In-Store,21480,12480,S
PUM412687,25,15,Puma Orbit FG,Hyderabad,Men,Basketball,12350,7280,05/05/2022,Online,262437.5,80437.5,S
PUM539954,26,9.2,Puma RS-X,Unknown,Men,Lifestyle,8210,3650,30/03/2022,In-Store,193821.68,98921.68,S
PUM388545,44,0,Puma Liberate Nitro 2,Kolkata,Men,Running,8150,3050,18/07/2024,Online,358600,224400,S
PUM271784,3,5.3,Puma Attacanto FG,Chennai,Men,Soccer,5890,2790,03/11/2023,In-Store,16733.49,8363.49,S
PUM414985,6,17.3,Puma Retaliate 2,Lucknow,Men,Lifestyle,5880,0,02/05/2024,In-Store,29176.56,29176.56,S
PUM190400,27,21.4,Puma Retaliate 2,Pune,Men,Soccer,8350,3680,03/09/2023,In-Store,177203.7,77843.7,S
PUM296033,48,49.3,Puma All-Pro Nitro,Ahmedabad,Men,Running,4560,2240,01/02/2024,In-Store,110972.16,3452.16,S
PUM685378,18,42.7,Puma Scoot Zeros,Lucknow,Men,Training,4790,2160,07/08/2022,Online,49404.06,10524.06,S
PUM267069,7,5.8,Puma Softride Premier,Banglore,Men,Basketball,4010,2220,01/05/2022,Online,26441.94,10901.94,S
PUM600052,49,0,Puma Better Foam Prowl,Hyderabad,Men,Lifestyle,7850,3260,14/06/2024,In-Store,384650,224910,S
PUM768220,28,34.2,Puma Magnify Nitro 2,Hyderabad,Men,Running,5610,3300,02/11/2023,Online,103358.64,10958.64,S
PUM922147,11,8.7,Puma Scoot Zeros,Jaipur,Men,Training,9800,4990,15/09/2024,In-Store,98421.4,43531.4,S
PUM806799,45,32.8,Puma Magnify Nitro 2,Lucknow,Men,Basketball,15330,0,21/03/2022,Online,463579.2,463579.2,S
PUM291497,25,34.5,Puma Deviate Elite 3,Ahmedabad,Men,Running,3390,1650,12/12/2022,Online,55511.25,14261.25,S
PUM345226,34,10.5,Puma Softride Premier,Jaipur,Men,Soccer,11270,3950,09/10/2022,Online,342946.1,208646.1,S
PUM343473,10,32.3,Puma Attacanto FG,Jaipur,Men,Running,12720,6420,15/08/2023,In-Store,86114.4,21914.4,S
PUM548555,22,3,Puma Magnify Nitro 2,Hyderabad,Men,Running,11150,5620,27/07/2024,Online,237941,114301,S
PUM386042,29,24.1,Puma Clyde All-Pro,Ahmedabad,Men,Soccer,3680,1970,06/05/2022,In-Store,81000.48,23870.48,S
PUM762493,12,0,Puma MB.03,Kolkata,Men,Lifestyle,6870,3330,24/09/2024,Online,82440,42480,S
PUM924043,12,0,Puma Liberate Nitro 2,Chennai,Men,Basketball,10740,0,11/03/2024,In-Store,128880,128880,S
PUM175880,10,47.7,Puma Softride Premier,Banglore,Men,Soccer,11670,6100,20/07/2023,In-Store,61034.1,34.1,S
PUM275183,20,27.7,Puma Deviate Elite 3,Jaipur,Men,Training,5950,2880,02/03/2022,Online,86037,28437,S
PUM996545,9,49.2,Puma Eternity Nitro 2,Kolkata,Men,Basketball,9920,0,04/12/2024,In-Store,45354.24,45354.24,S
PUM200183,17,16.8,Puma Deviate Elite 3,Mumbai,Men,Basketball,5760,2600,02/07/2024,Online,81469.44,37269.44,S
PUM256957,8,2.6,Puma All-Pro Nitro,Ahmedabad,Men,Lifestyle,5740,2340,09/11/2023,Online,44726.08,26006.08,S
PUM465424,23,4,Puma Smash v2,Lucknow,Men,Running,7410,0,01/04/2024,In-Store,163612.8,163612.8,S
PUM986290,43,32.3,Puma Smash v2,Unknown,Men,Soccer,12330,6410,12/11/2024,Online,358938.63,83308.63,S
PUM615202,17,27.7,Puma Orbit FG,Hyderabad,Men,Lifestyle,5320,2550,14/06/2022,In-Store,65388.12,22038.12,S
PUM166019,50,2,Puma Magnify Nitro 2,Pune,Men,Lifestyle,6260,2900,08/12/2022,In-Store,306740,161740,S
PUM700067,13,24,Puma All-Pro Nitro,Delhi,Men,Training,7580,3050,10/08/2022,Online,74890.4,35240.4,S
PUM618381,9,13.8,Puma MB.03,Mumbai,Men,Running,5150,3010,12/11/2023,Online,39953.7,12863.7,S
PUM538896,46,41.9,Puma Magnify Nitro 2,Hyderabad,Men,Running,8330,3710,17/04/2024,Online,222627.58,51967.58,S
PUM499210,41,1.8,Puma Retaliate 2 W,Hyderabad,Women,Running,12580,7260,05/09/2024,Online,506495.96,208835.96,S
PUM338182,15,7.2,Puma Future Ultimate FG W,Pune,Women,Lifestyle,4340,1520,11/01/2022,Online,60412.8,37612.8,S
PUM660992,6,27.5,Puma Fuse 2.0 W,Lucknow,Women,Lifestyle,9770,5050,20/04/2023,In-Store,42499.5,12199.5,S
PUM975259,43,0,Puma Mayze Stack,Lucknow,Women,Soccer,16630,9660,08/07/2022,Online,715090,299710,S
PUM109534,29,48.8,Puma Stewie 2 Team W,Chennai,Women,Basketball,6000,3120,24/11/2023,In-Store,89088,-1392,S
PUM920318,45,28.9,Puma Deviate Elite 3 W,Hyderabad,Women,Soccer,8570,4400,30/06/2022,In-Store,274197.15,76197.15,S
PUM432427,31,40.8,Puma Future Ultimate FG W,Chennai,Women,Basketball,14940,7810,22/09/2024,Online,274178.88,32068.88,S
PUM197898,39,0,Puma Vikky v3,Ahmedabad,Women,Basketball,14830,7020,04/01/2023,Online,578370,304590,S
PUM184208,36,11,Puma Mayze Stack,Chennai,Women,Basketball,5620,2870,12/12/2024,Online,180064.8,76744.8,S
PUM204198,28,7.9,Puma All-Pro Nitro W,Chennai,Women,Lifestyle,4170,1880,16/04/2024,Online,107535.96,54895.96,S
PUM503115,36,15,Puma King Pro FG W,Kolkata,Women,Training,11830,6900,09/08/2024,In-Store,361998,113598,S
PUM447919,7,25,Puma Stewie 2 Team W,Delhi,Women,Basketball,7270,0,01/12/2024,Online,38167.5,38167.5,S
PUM529590,24,13.9,Puma All-Pro Nitro W,Mumbai,Women,Lifestyle,4460,2090,07/05/2024,Online,92161.44,42001.44,S
